ref_area,indicator,source,classif1,time,obs_value,obs_status
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_02,2006,3.3296,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_03,2006,4.2267,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_04,2006,5.1026,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_05,2006,6.1495,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_06,2006,7.1614,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_07,2006,8.5604,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_08,2006,10.4346,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_09,2006,14.2187,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_10,2006,39.0083,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_01,2007,1.8176,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_02,2007,3.3518,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_03,2007,4.2591,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_04,2007,5.1417,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_05,2007,6.1887,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_06,2007,7.204,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_07,2007,8.5958,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_08,2007,10.4699,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_09,2007,14.235,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_10,2007,38.7365,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_01,2008,1.8082,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_02,2008,3.3223,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_03,2008,4.2102,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_04,2008,5.0754,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_05,2008,6.1042,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_06,2008,7.1166,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_07,2008,8.4562,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_08,2008,10.3216,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_09,2008,14.0788,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_10,2008,39.5065,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_01,2009,1.8281,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_02,2009,3.3739,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_03,2009,4.289,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_04,2009,5.1748,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_05,2009,6.2146,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_06,2009,7.2338,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_07,2009,8.5939,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_08,2009,10.4644,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_09,2009,14.1975,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_10,2009,38.6299,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_01,2010,1.8406,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_02,2010,3.405,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_03,2010,4.3356,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_04,2010,5.2325,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_05,2010,6.2762,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_06,2010,7.2998,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_07,2010,8.6629,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_08,2010,10.5352,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_09,2010,14.2488,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_10,2010,38.1634,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_01,2011,1.8152,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_02,2011,3.3317,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_03,2011,4.218,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_04,2011,5.0773,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_05,2011,6.088,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_06,2011,7.1034,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_07,2011,8.3781,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_08,2011,10.2346,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_09,2011,13.9506,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_10,2011,39.8032,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_01,2012,1.8048,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_02,2012,3.3,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_03,2012,4.166,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_04,2012,5.0072,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_05,2012,6.0001,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_06,2012,7.0122,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_07,2012,8.236,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_08,2012,10.0839,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_09,2012,13.7942,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_10,2012,40.5957,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_01,2013,1.8344,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_02,2013,3.3786,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_03,2013,4.2875,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_04,2013,5.1624,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_05,2013,6.1766,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_06,2013,7.1988,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_07,2013,8.4699,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_08,2013,10.3279,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_09,2013,14.0101,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_10,2013,39.1538,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_01,2014,1.8457,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_02,2014,3.4068,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_03,2014,4.3298,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_04,2014,5.2149,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_05,2014,6.2328,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_06,2014,7.2589,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_07,2014,8.5334,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_08,2014,10.393,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_09,2014,14.0579,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_10,2014,38.7268,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_01,2015,1.8459,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_02,2015,3.4045,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_03,2015,4.3241,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_04,2015,5.2052,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_05,2015,6.2162,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_06,2015,7.2426,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_07,2015,8.4939,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_08,2015,10.3501,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_09,2015,14.0042,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_10,2015,38.9132,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_01,2016,1.8535,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_02,2016,3.4224,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_03,2016,4.3504,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_04,2016,5.237,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_05,2016,6.2483,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_06,2016,7.2774,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_07,2016,8.5239,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_08,2016,10.3802,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_09,2016,14.0195,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_10,2016,38.6873,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_01,2017,1.8611,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_02,2017,3.4406,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_03,2017,4.377,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_04,2017,5.2693,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_05,2017,6.2811,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_06,2017,7.3129,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_07,2017,8.5551,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_08,2017,10.4116,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_09,2017,14.0363,I
ALB,LAP_2LID_QTL_DT,XA:2137,QTL_DECILE_10,2017,38.455,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_01,2004,1.3003,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_02,2004,2.9398,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_03,2004,4.402,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_04,2004,5.7046,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_05,2004,6.7898,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_06,2004,8.2679,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_07,2004,9.4755,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_08,2004,11.9459,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_09,2004,16.3946,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_10,2004,32.7795,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_01,2005,1.2975,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_02,2005,2.9343,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_03,2005,4.3948,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_04,2005,5.6962,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_05,2005,6.7843,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_06,2005,8.2615,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_07,2005,9.4776,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_08,2005,11.9496,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_09,2005,16.407,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_10,2005,32.7972,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_01,2006,1.2943,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_02,2006,2.9275,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_03,2006,4.3855,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_04,2006,5.6858,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_05,2006,6.7754,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_06,2006,8.2516,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_07,2006,9.4749,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_08,2006,11.9482,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_09,2006,16.4145,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_10,2006,32.8422,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_01,2007,1.2907,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_02,2007,2.9196,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_03,2007,4.3745,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_04,2007,5.673,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_05,2007,6.7638,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_06,2007,8.2388,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_07,2007,9.4679,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_08,2007,11.9422,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_09,2007,16.4173,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_10,2007,32.9122,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_01,2008,1.2869,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_02,2008,2.9109,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_03,2008,4.3621,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_04,2008,5.6584,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_05,2008,6.7498,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_06,2008,8.2235,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_07,2008,9.4572,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_08,2008,11.9322,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_09,2008,16.4157,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_10,2008,33.0033,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_01,2009,1.285,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_02,2009,2.9074,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_03,2009,4.3577,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_04,2009,5.654,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_05,2009,6.7476,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_06,2009,8.2207,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_07,2009,9.4622,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_08,2009,11.9387,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_09,2009,16.4293,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_10,2009,32.9974,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_01,2010,1.2834,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_02,2010,2.9048,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_03,2010,4.3547,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_04,2010,5.6514,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_05,2010,6.747,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_06,2010,8.2197,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_07,2010,9.4686,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_08,2010,11.9466,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_09,2010,16.4432,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_10,2010,32.9806,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_01,2011,1.2823,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_02,2011,2.9031,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_03,2011,4.3529,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_04,2011,5.6501,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_05,2011,6.7477,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_06,2011,8.2201,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_07,2011,9.4757,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_08,2011,11.955,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_09,2011,16.4567,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_10,2011,32.9564,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_01,2012,1.2815,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_02,2012,2.9019,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_03,2012,4.3518,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_04,2012,5.6495,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_05,2012,6.7487,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_06,2012,8.2209,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_07,2012,9.4821,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_08,2012,11.9625,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_09,2012,16.4682,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_10,2012,32.9329,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_01,2013,1.281,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_02,2013,2.9014,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_03,2013,4.3516,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_04,2013,5.6498,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_05,2013,6.7504,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_06,2013,8.2224,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_07,2013,9.4881,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_08,2013,11.9695,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_09,2013,16.478,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_10,2013,32.9079,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_01,2014,1.2808,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_02,2014,2.9014,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_03,2014,4.3519,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_04,2014,5.6507,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_05,2014,6.7523,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_06,2014,8.2243,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_07,2014,9.4932,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_08,2014,11.9753,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_09,2014,16.4857,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_10,2014,32.8843,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_01,2015,1.281,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_02,2015,2.902,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_03,2015,4.3531,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_04,2015,5.6524,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_05,2015,6.7548,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_06,2015,8.2268,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_07,2015,9.498,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_08,2015,11.9805,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_09,2015,16.4918,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_10,2015,32.8597,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_01,2016,1.2813,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_02,2016,2.9029,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_03,2016,4.3545,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_04,2016,5.6543,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_05,2016,6.757,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_06,2016,8.2292,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_07,2016,9.5013,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_08,2016,11.9841,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_09,2016,16.4953,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_10,2016,32.84,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_01,2017,1.28,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_02,2017,2.8993,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_03,2017,4.3486,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_04,2017,5.6465,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_05,2017,6.7475,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_06,2017,8.2192,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_07,2017,9.487,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_08,2017,11.9688,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_09,2017,16.48,I
ARE,LAP_2LID_QTL_DT,XA:1978,QTL_DECILE_10,2017,32.923,I
ARG,LAP_2LID_QTL_DT,XA:1868,QTL_DECILE_01,2004,1.1377,
ARG,LAP_2LID_QTL_DT,XA:1868,QTL_DECILE_02,2004,2.1682,
ARG,LAP_2LID_QTL_DT,XA:1868,QTL_DECILE_03,2004,3.307,
ARG,LAP_2LID_QTL_DT,XA:1868,QTL_DECILE_04,2004,4.6853,
ARG,LAP_2LID_QTL_DT,XA:1868,QTL_DECILE_05,2004,6.027,
ARG,LAP_2LID_QTL_DT,XA:1868,QTL_DECILE_06,2004,7.5073,
ARG,LAP_2LID_QTL_DT,XA:1868,QTL_DECILE_07,2004,9.1875,
ARG,LAP_2LID_QTL_DT,XA:1868,QTL_DECILE_08,2004,11.8145,
ARG,LAP_2LID_QTL_DT,XA:1868,QTL_DECILE_09,2004,16.2446,
ARG,LAP_2LID_QTL_DT,XA:1868,QTL_DECILE_10,2004,37.921,
ARG,LAP_2LID_QTL_DT,XA:1868,QTL_DECILE_01,2005,1.17,
ARG,LAP_2LID_QTL_DT,XA:1868,QTL_DECILE_02,2005,2.1884,
ARG,LAP_2LID_QTL_DT,XA:1868,QTL_DECILE_03,2005,3.5649,
ARG,LAP_2LID_QTL_DT,XA:1868,QTL_DECILE_04,2005,4.899,
ARG,LAP_2LID_QTL_DT,XA:1868,QTL_DECILE_05,2005,6.2292,
ARG,LAP_2LID_QTL_DT,XA:1868,QTL_DECILE_06,2005,7.6457,
ARG,LAP_2LID_QTL_DT,XA:1868,QTL_DECILE_07,2005,9.3498,
ARG,LAP_2LID_QTL_DT,XA:1868,QTL_DECILE_08,2005,11.7557,
ARG,LAP_2LID_QTL_DT,XA:1868,QTL_DECILE_09,2005,16.1066,
ARG,LAP_2LID_QTL_DT,XA:1868,QTL_DECILE_10,2005,37.0907,
ARG,LAP_2LID_QTL_DT,XA:1868,QTL_DECILE_01,2006,1.0655,
ARG,LAP_2LID_QTL_DT,XA:1868,QTL_DECILE_02,2006,2.2832,
ARG,LAP_2LID_QTL_DT,XA:1868,QTL_DECILE_03,2006,3.6989,
ARG,LAP_2LID_QTL_DT,XA:1868,QTL_DECILE_04,2006,5.1122,
ARG,LAP_2LID_QTL_DT,XA:1868,QTL_DECILE_05,2006,6.6387,
ARG,LAP_2LID_QTL_DT,XA:1868,QTL_DECILE_06,2006,7.9527,
ARG,LAP_2LID_QTL_DT,XA:1868,QTL_DECILE_07,2006,9.6591,
ARG,LAP_2LID_QTL_DT,XA:1868,QTL_DECILE_08,2006,12.0732,
ARG,LAP_2LID_QTL_DT,XA:1868,QTL_DECILE_09,2006,16.3351,
ARG,LAP_2LID_QTL_DT,XA:1868,QTL_DECILE_10,2006,35.1815,
ARG,LAP_2LID_QTL_DT,XA:1868,QTL_DECILE_01,2007,1.0937,
ARG,LAP_2LID_QTL_DT,XA:1868,QTL_DECILE_02,2007,2.5292,
ARG,LAP_2LID_QTL_DT,XA:1868,QTL_DECILE_03,2007,3.9478,
ARG,LAP_2LID_QTL_DT,XA:1868,QTL_DECILE_04,2007,5.3855,
ARG,LAP_2LID_QTL_DT,XA:1868,QTL_DECILE_05,2007,6.7249,
ARG,LAP_2LID_QTL_DT,XA:1868,QTL_DECILE_06,2007,8.0868,
ARG,LAP_2LID_QTL_DT,XA:1868,QTL_DECILE_07,2007,9.7636,
ARG,LAP_2LID_QTL_DT,XA:1868,QTL_DECILE_08,2007,12.0856,
ARG,LAP_2LID_QTL_DT,XA:1868,QTL_DECILE_09,2007,16.2944,
ARG,LAP_2LID_QTL_DT,XA:1868,QTL_DECILE_10,2007,34.0885,
ARG,LAP_2LID_QTL_DT,XA:1868,QTL_DECILE_01,2008,1.1909,
ARG,LAP_2LID_QTL_DT,XA:1868,QTL_DECILE_02,2008,2.7145,
ARG,LAP_2LID_QTL_DT,XA:1868,QTL_DECILE_03,2008,4.1061,
ARG,LAP_2LID_QTL_DT,XA:1868,QTL_DECILE_04,2008,5.4592,
ARG,LAP_2LID_QTL_DT,XA:1868,QTL_DECILE_05,2008,6.8256,
ARG,LAP_2LID_QTL_DT,XA:1868,QTL_DECILE_06,2008,8.1868,
